language,workload,strategy,property,mutations,cross,discards,tests,shrinks,time
"Racket","STLC","RackcheckBespoke","MultiPreserve",["substTop_no_shift_back"],true,1.00,0.00,0.00,0.0082
"Rust","STLC","quickcheck","SinglePreserve",["shift_var_none"],true,1.00,0.00,0.00,0.0027
"Rust","STLC","quickcheck","SinglePreserve",["shift_var_all"],true,1.00,0.00,0.00,0.0028
"Rust","STLC","quickcheck","SinglePreserve",["shift_var_leq"],true,0.60,0.00,0.00,1.8633
"Rust","STLC","quickcheck","SinglePreserve",["shift_abs_no_incr"],true,1.00,0.00,0.00,0.0047
"Rust","STLC","quickcheck","SinglePreserve",["subst_var_all"],true,1.00,0.00,0.00,0.0008
"Rust","STLC","quickcheck","SinglePreserve",["subst_var_none"],true,1.00,0.00,0.00,0.0021
"Rust","STLC","quickcheck","SinglePreserve",["subst_abs_no_shift"],true,0.70,0.00,0.00,1.7179
"Rust","STLC","quickcheck","SinglePreserve",["subst_abs_no_incr"],true,1.00,0.00,0.00,0.0026
"Rust","STLC","quickcheck","SinglePreserve",["substTop_no_shift"],true,1.00,0.00,0.00,0.0048
"Rust","STLC","quickcheck","SinglePreserve",["substTop_no_shift_back"],true,1.00,0.00,0.00,0.0052
"Rust","STLC","quickcheck","MultiPreserve",["shift_var_none"],true,1.00,0.00,0.00,0.0045
"Rust","STLC","quickcheck","MultiPreserve",["shift_var_all"],true,1.00,0.00,0.00,0.0033
"Rust","STLC","quickcheck","MultiPreserve",["shift_var_leq"],true,306.20,0.00,0.00,1.6311
"Rust","STLC","quickcheck","MultiPreserve",["shift_abs_no_incr"],true,1.00,0.00,0.00,0.0069
"Rust","STLC","quickcheck","MultiPreserve",["subst_var_all"],true,1.00,0.00,0.00,0.0014
"Rust","STLC","quickcheck","MultiPreserve",["subst_var_none"],true,1.00,0.00,0.00,0.0114
"Rust","STLC","quickcheck","MultiPreserve",["subst_abs_no_shift"],true,105.00,0.00,0.00,1.1879
"Rust","STLC","quickcheck","MultiPreserve",["subst_abs_no_incr"],true,1.00,0.00,0.00,0.0010
"Rust","STLC","quickcheck","MultiPreserve",["substTop_no_shift"],true,1.00,0.00,0.00,0.0028
"Rust","STLC","quickcheck","MultiPreserve",["substTop_no_shift_back"],true,1.00,0.00,0.00,0.0024
