language,workload,strategy,property,mutations,cross,discards,tests,shrinks,time
"Rust","STLC","quickcheck","SinglePreserve",["substTop_no_shift"],false,141.10,0.00,0.00,0.0044
"Rust","STLC","quickcheck","SinglePreserve",["substTop_no_shift_back"],false,216.10,0.00,0.00,0.0076
"Rust","STLC","quickcheck","MultiPreserve",["shift_var_none"],false,186.10,0.00,0.00,0.0067
"Rust","STLC","quickcheck","MultiPreserve",["shift_var_all"],false,152.50,0.00,0.00,0.0057
"Rust","STLC","quickcheck","MultiPreserve",["shift_var_leq"],false,38340.70,0.00,0.00,1.7041
"Rust","STLC","quickcheck","MultiPreserve",["shift_abs_no_incr"],false,232.50,0.00,0.00,0.0087
"Rust","STLC","quickcheck","MultiPreserve",["subst_var_all"],false,77.20,0.00,0.00,0.0026
"Rust","STLC","quickcheck","MultiPreserve",["subst_var_none"],false,144.60,0.00,0.00,0.0056
"Rust","STLC","quickcheck","MultiPreserve",["subst_abs_no_shift"],false,26785.50,0.00,0.00,1.1695
"Rust","STLC","quickcheck","MultiPreserve",["subst_abs_no_incr"],false,205.60,0.00,0.00,0.0077
"Rust","STLC","quickcheck","MultiPreserve",["substTop_no_shift"],false,233.90,0.00,0.00,0.0086
"Rust","STLC","quickcheck","MultiPreserve",["substTop_no_shift_back"],false,176.10,0.00,0.00,0.0064
